2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	73813	6	C91
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	2	D71
2	71343	3	D71
2	71343	3	D71
2	71343	3	D71
2	71343	3	D71
2	71343	3	D71
2	71343	3	D71
2	71350	4	D71
2	71350	4	D71
2	71350	4	D71
2	71350	4	D71
2	71350	4	D71
2	71350	4	D71
2	71350	4	D71
2	71350	4	D71
2	71350	4	D71
2	71350	4	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	71343	5	D71
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	75770	1	D81
2	71341	1	D81
2	71341	1	D81
2	71341	1	D81
2	71341	1	D81
2	75770	2	D81
2	75770	2	D81
2	75770	2	D81
2	75770	2	D81
2	75770	2	D81
